waste_pct,last_price_update,ingredient_category_name,current_supplier_id,ingredient_category_id,on_hand_qty,unit,system_unit,price_per_system,name,base_price,purchase_unit,current_supplier_name,category,price_per_unit,id,created_date,updated_date,created_by_id,created_by,is_sample
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","23.166666666666668","רוטב צ'ילי חריף 6 ק""ג קנור","139","6","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","23.166666666666668","694a61349964f21d61ddc6da","2025-12-23T09:30:28.025000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","קונדטוריה","691366fcbb19887994250dac","69677bfab9e87bcd643c2e03","0","","ק״ג","7.634","סילאן מסוכר 5 ק""ג גלון הגליל עד""ח","38.17","5","י. שבי שיווק מזון בע״מ","69677bfab9e87bcd643c2e03","7.634","694a60cbbe46f9a6f95f5173","2025-12-23T09:28:43.518000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","39.75","שמן צ'ילי 2 ליטר","79.5","2","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","39.75","694a600f3f4f97044ae100b3","2025-12-23T09:25:35.752000","2026-01-18T11:05:37.180000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-12","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","11.3","מלח אטלנטי 1 קג","11.3","1","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","11.3","694a5fc0a57d280291f4b140","2025-12-23T09:24:16.430000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","יחידה","יחידה","14","תרסיס שמן קנולה פאם מארז 1/12","168","12","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","14","694a5f5f2e8ae9c17bcc1341","2025-12-23T09:22:39.809000","2026-01-25T14:12:24.031000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בצק ולחם","691366fcbb19887994250dac","694af88a3cc726579c37ab94","0","","ק״ג","6.514","פרורי לחם מוזהב 10 ק""ג ברטה גרמני","65.14","10","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab94","6.514","694a5f1f1b4e3c468a507c98","2025-12-23T09:21:35.030000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","19.941176470588236","טחינה הר בהרכבה 17 קג בד""ץ","339","17","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","19.941176470588236","694a5ebab109eb1264aa165e","2025-12-23T09:19:54.113000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","691366fcbb19887994250dac","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","16","ארטישוק תחתיות 10 קג קפוא בד""ץ","160","10","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab91","16","694a5e5ace97f2c6fbb49b42","2025-12-23T09:18:18.412000","2026-01-25T14:37:00.037000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","12.000000000000002","רוטב דגים 700 מ""ל","8.4","0.7","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","12.000000000000002","694a5de31060a7950189185a","2025-12-23T09:16:19.394000","2026-01-18T11:04:31.338000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-21","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","","ק״ג","15.6","קינואה אדומה 5 ק""ג","78","5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","15.6","694a5da9eab4bab00baa2f24","2025-12-23T09:15:21.993000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","8.75","לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף","105","12","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","8.75","694a5d4f1efbca3bb938e155","2025-12-23T09:13:51.185000","2026-01-18T10:56:36.109000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","13.8","טמפורה ת.חוץ 1 ק""ג","13.8","1","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","13.8","694a5d1591f0ddf35c159e0a","2025-12-23T09:12:53.054000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","35","שמן שומשום טהור 2 ליטר","70","2","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","35","694a5ce2a32d7c8bd739ee68","2025-12-23T09:12:02.225000","2026-01-18T11:05:46.436000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בצק ולחם","691366fcbb19887994250dac","694af88a3cc726579c37ab94","0","","ק״ג","22.4","לזניה ""פרפקטו"" 5 ק""ג עד""ח","112","5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab94","22.4","694a5c8f874ab27f14d36a14","2025-12-23T09:10:39.955000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","","ק״ג","22.857142857142858","צלפים בצנצנת 350 גרם חת""ס פ""ת","8","0.35","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","22.857142857142858","694a5c52a803b4583ca018b0","2025-12-23T09:09:38.662000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","קונדטוריה","691366fcbb19887994250dac","69677bfab9e87bcd643c2e03","0","","ק״ג","5.2","קורנפלור ארוז 1 ק""ג עד""ח","5.2","1","י. שבי שיווק מזון בע״מ","69677bfab9e87bcd643c2e03","5.2","694a5b7b94f39ebc3365971b","2025-12-23T09:06:03.882000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","ק״ג","ק״ג","14.5","אטריות אורז 3 מ""מ 400ג 1/30 ארגז","174","12","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","14.5","694a5b441c8cc21e60be805a","2025-12-23T09:05:08.730000","2026-01-25T14:35:21.578000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","יחידה","יחידה","25","תירס גרגירים יכין 1/6 קרטון פרי מבורך","150","6","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","25","694a5ae9c0a82edee5557d5e","2025-12-23T09:03:37.060000","2026-01-18T11:06:20.341000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","יחידה","יחידה","75.34","רוטב פטריות מקצ'פ ב.צדפות גלו חת""ס ב""ב","75.34","1","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","75.34","694a5a9fc3ffa96b98d15de1","2025-12-23T09:02:23.936000","2026-01-18T11:04:52.802000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","13.666666666666666","רוטב סויה מתוקה 3 ק""ג מקסצ'אפ חת""ס","41","3","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","13.666666666666666","694a5a44b9d11531f5d9bc77","2025-12-23T09:00:52.732000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","16.6","חומץ אורז כשר 500 מ""ל","8.3","0.5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","16.6","694a5a0667ef3d2d0fe38876","2025-12-23T08:59:50.057000","2026-01-18T10:54:17.963000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-21","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","19.2","מירין 500 מ""ל כשר","9.6","0.5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","19.2","694a59dabc354b8da59a7c0c","2025-12-23T08:59:06.412000","2026-01-21T14:15:01.001000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ק״ג","ק״ג","13.52","חרדל דיג'ון חלק 5 ק""ג רבנות K","67.6","5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","13.52","694a59861398766876ecb0aa","2025-12-23T08:57:42.668000","2026-01-25T14:42:14.312000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ק״ג","ק״ג","21","בוטן קלוי מטוגן 1 ק""ג שקרצי","21","1","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","21","694a59231705bd071ba701bc","2025-12-23T08:56:03.382000","2026-01-25T14:37:16.165000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","ק״ג","ק״ג","6.4","אורז יסמין שבי ""פרפר"" 5 ק""ג משובח","32","5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","6.4","694a58e9d14bf08ff9fb178a","2025-12-23T08:55:05.506000","2026-01-25T14:35:31.403000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","ק״ג","ק״ג","9.18","אורז אוסטרלי עגול 5 ק""ג שוקחה","45.9","5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","9.18","69495584f45906139b878bc7","2025-12-22T14:28:20.575000","2026-01-25T14:35:13.357000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-02-26","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ק״ג","ק״ג","20.712209302325583","מיונז הלמנס 3.44 קג (4 יח בארגז)","285","13.76","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","20.712209302325583","69494e18b75003a84142069d","2025-12-22T13:56:40.268000","2026-02-26T10:01:36.188000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","18.99736147757256","רוטב סויה קיקומן 3.79 ליטר חת""ס ב""ב","72","3.79","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","18.99736147757256","6949489eb6fb8944679a3998","2025-12-22T13:33:18.282000","2026-01-18T11:04:46.947000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","משקאות","","694af88a3cc726579c37ab96","0","ליטר","ליטר","0","מים","0","1","","694af88a3cc726579c37ab96","0","694941b7cb7874a4b8a40468","2025-12-22T13:03:51.748000","2026-01-18T11:20:27.757000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ק״ג","ק״ג","3.9","סוכר לבן 1/10 ק""ג ייבוא בד""ץ עד""ח","39","10","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","3.9","69492825c4c1dfcb791b5754","2025-12-22T11:14:45.455000","2026-01-18T10:48:43.863000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","קונדטוריה","691366fcbb19887994250dac","69677bfab9e87bcd643c2e03","0","ליטר","ליטר","18.86583333333333","אלפרו חלב סויה לבישול 1 ליטר 1/12 בית יוסף","226.39","12","י. שבי שיווק מזון בע״מ","69677bfab9e87bcd643c2e03","18.86583333333333","694927a55104981d290890d1","2025-12-22T11:12:37.715000","2026-01-18T10:48:45.436000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","קונדטוריה","691366fcbb19887994250dac","69677bfab9e87bcd643c2e03","0","ליטר","ליטר","11.875","אלפרו חלב שקדים 1 ל' 1/8 בי","95","8","י. שבי שיווק מזון בע״מ","69677bfab9e87bcd643c2e03","11.875","6949276ac898899cfe71640f","2025-12-22T11:11:38.209000","2026-01-18T10:48:45.436000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-21","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","יחידה","יחידה","7.416666666666667","מלפפון קורנישון 670 גרם 680 1/12 גרם","89","12","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","7.416666666666667","6949207e5ac3705c0e82bf5f","2025-12-22T10:42:06.295000","2026-01-21T14:11:58.771000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","משקאות","691366fcbb19887994250dac","694af88a3cc726579c37ab96","0","ליטר","ליטר","17.641666666666666"," 1/12 - 1 יין לבן לבישול","211.7","12","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab96","17.641666666666666","69491e78e43e7193e83df2cd","2025-12-22T10:33:28.358000","2026-01-18T10:49:12.854000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","69284f796554eb682830c1d2","694af88a3cc726579c37ab92","0","","ק״ג","37.00000000000001","חזה עוף חצוי ממויין","1145.15","30.95","חמישה קצבים בע״מ","694af88a3cc726579c37ab92","37.00000000000001","69491ddf072c5cc64e6003c5","2025-12-22T10:30:55.709000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","69284f796554eb682830c1d2","694af88a3cc726579c37ab92","0","","ק״ג","51.00000000000001","סטייק פרגיות","1042.95","20.45","חמישה קצבים בע״מ","694af88a3cc726579c37ab92","51.00000000000001","69491d7d13d38d7182e53f4b","2025-12-22T10:29:17.670000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","69284f796554eb682830c1d2","694af88a3cc726579c37ab92","0","","ק״ג","32","עוף חליפה","1086.4","33.95","חמישה קצבים בע״מ","694af88a3cc726579c37ab92","32","69491d55fba3fbe14b92b7e3","2025-12-22T10:28:37.011000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","69284f796554eb682830c1d2","694af88a3cc726579c37ab92","0","","ק״ג","13","כבד עוף","195","15","חמישה קצבים בע״מ","694af88a3cc726579c37ab92","13","69491d1efba3fbe14b92b7d9","2025-12-22T10:27:42.364000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","69284f796554eb682830c1d2","694af88a3cc726579c37ab92","0","","ק״ג","38","פלטה עם עור","1143.8","30.1","חמישה קצבים בע״מ","694af88a3cc726579c37ab92","38","69491cf1df8dfa48b79d2ac5","2025-12-22T10:26:57.573000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","69284f796554eb682830c1d2","694af88a3cc726579c37ab92","0","יחידה","יחידה","34","חזה חצוי עם כסף עם עור - טרי","530.4","15.6","חמישה קצבים בע״מ","694af88a3cc726579c37ab92","34","69491cce158d9726eafc2531","2025-12-22T10:26:22.231000","2026-01-18T10:54:27.645000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","69284f796554eb682830c1d2","694af88a3cc726579c37ab92","0","יחידה","יחידה","23.999999999999996","ירכיים טרי","265.2","11.05","חמישה קצבים בע״מ","694af88a3cc726579c37ab92","23.999999999999996","69491c7c7e4ca0c3d653b106","2025-12-22T10:25:00.689000","2026-01-18T10:55:51.498000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","69284f796554eb682830c1d2","694af88a3cc726579c37ab92","0","יחידה","יחידה","47.99999999999999","פרגית טרי","506.4","10.55","חמישה קצבים בע״מ","694af88a3cc726579c37ab92","47.99999999999999","69491c567ec4bd92ea6f8b1f","2025-12-22T10:24:22.151000","2026-01-18T11:02:09.172000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"10","2026-02-25","דגים","6913675c4f341c951d0ada7f","694af88a3cc726579c37ab93","0","ק״ג","ק״ג","111.11111111111111","פילה מוסר ים טרי","100","1","קנה דג מרקט בע״מ","694af88a3cc726579c37ab93","111.11111111111111","69491bd8a9402a5d0eacd974","2025-12-22T10:22:16.172000","2026-02-25T22:15:44.408000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"10","2026-02-25","דגים","6913675c4f341c951d0ada7f","694af88a3cc726579c37ab93","0","ק״ג","ק״ג","144.44444444444443","פילה טונה אדומה","13","0.1","קנה דג מרקט בע״מ","694af88a3cc726579c37ab93","144.44444444444443","69491a19173b8723b99332dc","2025-12-22T10:14:49.828000","2026-02-25T22:16:18.484000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","דגים","6913675c4f341c951d0ada7f","694af88a3cc726579c37ab93","0","ק״ג","ק״ג","200.00000000000003","אמצ'י פילה טרי","920","4.6","קנה דג מרקט בע״מ","694af88a3cc726579c37ab93","200.00000000000003","694919f87e52902f56f76f34","2025-12-22T10:14:16.522000","2026-01-25T14:36:11.040000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"20","2026-02-16","דגים","6913675c4f341c951d0ada7f","694af88a3cc726579c37ab93","0","ק״ג","ק״ג","83.75","פילה נסיכת הנילוס טרי","67","1","קנה דג מרקט בע״מ","694af88a3cc726579c37ab93","83.75","694919d3b5290ecf9ed920e9","2025-12-22T10:13:39.488000","2026-02-16T14:49:34.585000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","דגים","6913675c4f341c951d0ada7f","694af88a3cc726579c37ab93","0","יחידה","יחידה","145","טונה אדומה פילה","1355.75","9.35","קנה דג מרקט בע״מ","694af88a3cc726579c37ab93","145","694919ab61cbc1f1d36ba37d","2025-12-22T10:12:59.918000","2026-01-18T10:55:08.076000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"10","2026-02-25","דגים","6913675c4f341c951d0ada7f","694af88a3cc726579c37ab93","0","ק״ג","ק״ג","72.22222222222221","פילה סלמון טרי","65","1","קנה דג מרקט בע״מ","694af88a3cc726579c37ab93","72.22222222222221","6949196ca1de503ccdf9c826","2025-12-22T10:11:56.975000","2026-02-25T22:14:53.144000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","4.5","רוזמרין מהדרין ","4.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","4.5","693fefe68330e86d29b4897c","2025-12-15T11:24:22.567000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","3.5","פטרוזיליה מהדרין","3.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","3.5","693fedda74f2b86e72536265","2025-12-15T11:15:38.472000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","7.5","פטריות שי מג׳י לבן","7.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","7.5","693fecb5629a52b3ba2d8319","2025-12-15T11:10:45.885000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","37.5","אנדיב לבן","37.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","37.5","693fe80687cb276b604079f3","2025-12-15T10:50:46.426000","2026-01-18T10:50:20.290000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","28.5","פטריות פורטובלו ","28.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","28.5","693fe7ab9892e2de3508a7da","2025-12-15T10:49:15.472000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-02-13","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","29.9","שום קלוף מובחר ","29.9","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","29.9","693fe76977ca7494aead1af0","2025-12-15T10:48:09.741000","2026-02-13T15:19:35.524000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","57","פטריות מלך היער","57","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","57","693fe65974ad72c3e4130fba","2025-12-15T10:43:37.271000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","4.5","סלרי עלים מהדרין ","4.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","4.5","693fe615b6f55adf50a2a324","2025-12-15T10:42:29.346000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-03-02","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","יחידה","יחידה","8.5","חסה בוק צ׳וי","8.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","8.5","693fe5e11f1edfdeb9e71ef6","2025-12-15T10:41:37.859000","2026-03-02T12:20:15.206000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","3.5","נענע מהדרין ","3.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","3.5","693fe557265ceb6041b464b3","2025-12-15T10:39:19.030000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab97","0","","ק״ג","4.5","טימין מהדרין","4.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab97","4.5","693fe0a42f022edb25a68b72","2025-12-15T10:19:16.725000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","25.5","בזיליקום מהדרין","25.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","25.5","693fe0445298a9eff27ad253","2025-12-15T10:17:40.726000","2026-01-18T10:48:39.090000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","25","מיקס בייבי מהדרין","25","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","25","693fdf2a4bc4d4f35c303eea","2025-12-15T10:12:58.576000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","6.9","כוסברה מיקרו","6.9","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","6.9","693fdefe157f80dc492e7bfe","2025-12-15T10:12:14.154000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","9","חסה סלנובה מהדרין","9","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","9","693fdecedc24e749ba29d806","2025-12-15T10:11:26.564000","2026-01-25T14:41:43.287000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","8.9","חסה לאליק מהדרין ","8.9","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","8.9","693fde9983187573630c8a83","2025-12-15T10:10:33.369000","2026-01-25T14:41:38.849000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","7.5","אמריטוס מיקרו","7.5","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","7.5","693fde63c43da1ecef9517f3","2025-12-15T10:09:39.774000","2026-01-25T14:36:21.415000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","","ק״ג","17","חסה אמריקאית קצוץ מהדרין","17","1"," עלה עלה בע״מ","694af88a3cc726579c37ab91","17","693fddd4711bad28cc8c21d3","2025-12-15T10:07:16.523000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a85fef1ba9cf97084972","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","3.95","חסה קיסר ","7.9","2"," עלה עלה בע״מ","694af88a3cc726579c37ab91","3.95","693fdcefde4444c3a76f0b90","2025-12-15T10:03:27.805000","2026-01-25T14:42:00.750000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-12","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","19","שעועית ירוקה ","19","1","יעקב חוגי","694af88a3cc726579c37ab91","19","691ee669d17a8f3afa79a739","2025-11-20T09:59:05.302000","2026-01-25T14:43:10.348000","69104fba960f8b25c61d5a0c","gilh207@gmail.com","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","19.708000000000002","רוטב צ'ילי מתוק קנור 5 לי עד""ח","98.54","5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","19.708000000000002","691ee630296f62920cf81c7f","2025-11-20T09:58:08.689000","2026-01-18T11:05:03.170000","69104fba960f8b25c61d5a0c","gilh207@gmail.com","false"
