waste_pct,portion_factor,serving_percentage,preparation_mass_grams,pdf_files,recipe,avg_portion_per_guest,description,active,base_unit,operations_department,portion_size_grams,event_type,sub_category_id,name,sub_category_name,ingredients,unit_cost,price_per_guest,categories,id,created_date,updated_date,created_by_id,created_by,is_sample
"0","1","100","100","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf840","פיצה אנשובי ועגבניות","טאבון","[{""unit"":""ק״ג"",""ingredient_id"":""694a9bc860d224dce66a63a8"",""ingredient_name"":""כדור פיצה נאפולי"",""qty"":0.1}]","10","1.6666666666666667","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00a7b26840b2683304fd2","2026-02-26T08:55:23.553000","2026-03-12T09:41:16.890000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","400","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf844","סלסלת לחם - כפרי+סיציליאני","לחמים למרכז שולחן","[{""unit"":""kg"",""ingredient_id"":""691491b3398597de1a02c2a8"",""ingredient_name"":""לחם כפרי דגנים"",""qty"":0.2},{""unit"":""kg"",""ingredient_id"":""691491b3398597de1a02c2a7"",""ingredient_name"":""לחם סיצילאני"",""qty"":0.2},{""unit"":""unit"",""ingredient_id"":""691491b3398597de1a02c2a3"",""ingredient_name"":""מפית לקשורי 55/55 מכפלת רחבה וחירור"",""qty"":1}]","7.72","1.102857142857143","[""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00a7b26840b2683304fce","2026-02-26T08:55:23.552000","2026-03-12T12:27:18.937000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","50","58","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf83d","סביצ׳ה קריבי","Raw Bar","[{""unit"":""ק״ג"",""ingredient_id"":""6910bcd7db96251dfb4791d1"",""ingredient_name"":""פלפל חריף"",""qty"":0.002},{""unit"":""ק״ג"",""ingredient_id"":""698360a70353ed51b881a345"",""ingredient_name"":""מיי ג'ינג'ר"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.003},{""unit"":""kg"",""ingredient_id"":""691491b3398597de1a02c2ad"",""ingredient_name"":""אננס ארץ "",""qty"":0.02},{""unit"":""Kg"",""ingredient_id"":""691491b3398597de1a02c2b1"",""ingredient_name"":""בצל אדום"",""qty"":0.01},{""unit"":""kg"",""ingredient_id"":""691ee60572093eae4a7ac2e0"",""ingredient_name"":""כוסברה"",""qty"":0.02},{""unit"":""יחידה"",""ingredient_id"":""6949196ca1de503ccdf9c826"",""ingredient_name"":""פילה סלמון טרי"",""qty"":0.014}]","2.1176484563123497","0.37654196504688836","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00a7b26840b2683304fcc","2026-02-26T08:55:23.552000","2026-03-12T09:40:22.001000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","75","200","[]","","0.7","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf83d","קריספי רייס עם דג ורוטב יוזו","Raw Bar","[{""unit"":""ק״ג"",""ingredient_id"":""6949196ca1de503ccdf9c826"",""ingredient_name"":""פילה סלמון טרי"",""qty"":0.016},{""unit"":""ליטר"",""ingredient_id"":""694d5775025460c71679c730"",""ingredient_name"":""ריבת יוזו"",""qty"":0.01},{""unit"":""ליטר"",""ingredient_id"":""694d56cf3cf8e53ec63607bf"",""ingredient_name"":""קרם יוזו"",""qty"":0.02},{""unit"":""ק\""ג"",""ingredient_id"":""69495584f45906139b878bc7"",""ingredient_name"":""אורז אוסטרלי עגול 5 ק\""ג שוקחה"",""qty"":0.03}]","2.7742141402271834","2.9772590178807565","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00a7b26840b2683304fcf","2026-02-26T08:55:23.552000","2026-03-12T09:40:33.019000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","217","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf844","מטבל עגבניות וזיתים","לחמים למרכז שולחן","[]","0.4864996301775148","3.3120472222222226","[""6910c2e122b0e770b15ec645"",""6910c2e122b0e770b15ec646"",""6910c2e122b0e770b15ec647"",""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00a7b26840b2683304fcb","2026-02-26T08:55:23.552000","2026-03-12T09:42:57.072000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","150","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf83d","סלט עוף ומלפפונים אסיאתי","Raw Bar","[{""unit"":""קילוגרם"",""ingredient_id"":""6953ee456e8ecaa8366efb2d"",""ingredient_name"":""רוטב לסלט מלפפונים"",""qty"":0.02},{""unit"":""ק״ג"",""ingredient_id"":""6953edbd106ffbee840cf2c0"",""ingredient_name"":""בצל ירוק מהדרין קג"",""qty"":0.02},{""unit"":""ק\""ג"",""ingredient_id"":""69491ddf072c5cc64e6003c5"",""ingredient_name"":""חזה עוף חצוי ממויין"",""qty"":0.025},{""unit"":""ק״ג"",""ingredient_id"":""694ab9f017f5da4d089e612e"",""ingredient_name"":""נבטים בתפזורת"",""qty"":0.04},{""unit"":""ק״ג"",""ingredient_id"":""694abc712abb9306ba8e7fdd"",""ingredient_name"":""מלפפון"",""qty"":0.03},{""unit"":""ק\""ג"",""ingredient_id"":""694a5ebab109eb1264aa165e"",""ingredient_name"":""טחינה הר בהרכבה 17 קג בד\""ץ"",""qty"":0.01}]","2.6864313725490194","0.5332385620915033","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00a7b26840b2683304fd0","2026-02-26T08:55:23.552000","2026-03-12T09:48:07.329000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","","[]","","0","","true","","","","serving","6994700322abeba1a53bf830","כדור המאצ'י, תפוז דם, שומשום ובזיליקום","Raw Bar","[{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2ac"",""ingredient_name"":""אינטיאס דג"",""qty"":0.015},{""unit"":""ק״ג"",""ingredient_id"":""694a61604e74bc4cd7525e59"",""ingredient_name"":""שומשום ארוז 1 קג"",""qty"":0.003},{""unit"":""ליטר"",""ingredient_id"":""694ac62aab6e483bb0ab54f8"",""ingredient_name"":""סויה הוריה קוגי"",""qty"":0.003},{""unit"":""ק״ג"",""ingredient_id"":""6953edbd106ffbee840cf2c0"",""ingredient_name"":""בצל ירוק מהדרין קג"",""qty"":0.005}]","4.345026071360823","0","[""6914a3cdd7f1f518fe42db8a""]","69946f46a362f63ade0952fc","2026-02-17T13:38:14.995000","2026-03-12T09:53:18.533000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","","[]","","0","","true","","","","serving","","חצי מגש שוקולד","","[]","0","0","[""6910c2e122b0e770b15ec64a""]","69946ea7feafa1bb67e55c37","2026-02-17T13:35:35.055000","2026-02-25T10:57:43.840000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","","[]","","0","","true","","","","serving","","חצי מגש שטרודל","","[]","0","0","[""6910c2e122b0e770b15ec64a""]","69946e0d5f3306fd6c3198e7","2026-02-17T13:33:01.200000","2026-02-25T10:57:52.142000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","","[]","","0","","true","","","","serving","","Cassis - NEW Ice Cream Bar סורבה אוכמניות וטפיוקת פירות","","[]","0","0","[""6910c2e122b0e770b15ec64a""]","69946dc2eb7ce3bf33a84f62","2026-02-17T13:31:46.265000","2026-02-17T13:31:46.265000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","","[]","","0","","true","","","","serving","","חצי מגש פבלובה","","[]","0","0","[""6910c2e122b0e770b15ec64a""]","69946ce3b9ae886903aa2d3c","2026-02-17T13:28:03.865000","2026-02-25T10:57:36.400000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","","[]","","0","","true","","","","serving","","קאנל לוטוס, שוקולד בלגי מריר ועוגיות לוטוס שבורות","","[]","0","0","[""6910c2e122b0e770b15ec64a""]","69946ca70591e30323ba1b06","2026-02-17T13:27:03.629000","2026-02-17T13:27:03.629000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","130","","[]","","0","","true","","cold_kitchen","","serving","6994700322abeba1a53bf837","קרם חציל מעושן","לחמים למרכז שולחן","[{""unit"":""ק״ג"",""ingredient_id"":""6953ce1750d397678db102ed"",""ingredient_name"":""שום קונפי"",""qty"":0.003},{""unit"":""ליטר"",""ingredient_id"":""6953cd0c0f0e7edce632d62c"",""ingredient_name"":""קרם חציל מעשן"",""qty"":0.1}]","0.8897144179894181","0","[""6914a39a9240d3d7b28c638c""]","698c546ddfc97b5e1842f6c2","2026-02-11T10:05:33.960000","2026-03-12T09:55:23.773000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","100","[]","","0","","true","","hot_kitchen","","serving","6994700322abeba1a53bf833","פיצה אנשובי ועגבניות","טאבון","[{""unit"":""ק״ג"",""ingredient_id"":""694a9bc860d224dce66a63a8"",""ingredient_name"":""כדור פיצה נאפולי"",""qty"":0.1}]","10","1.6666666666666667","[""6914a3cdd7f1f518fe42db8a""]","69846d7d61f582f339e714a6","2026-02-05T10:14:21.127000","2026-03-12T09:54:08.949000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","","[]","","0","","true","","hot_kitchen","","serving","6994700322abeba1a53bf831","ברוסקטה פילה כבוש ואיולי כמהין","בר טאפסים","[]","0","0","[""6914a3cdd7f1f518fe42db8a""]","69809c40d4755d5a762ba261","2026-02-02T12:44:48.205000","2026-03-12T09:52:24.534000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","","[]","","0","","true","","hot_kitchen","","serving","","ברוסקטה טרטר אבוקדו ועגבניות","","[]","0","0","[]","69809c356e8324d23209f00f","2026-02-02T12:44:37.151000","2026-02-13T13:09:20.577000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","295","[]","","0","","true","","hot_kitchen","","serving","","ניגירי אינטיאס על סויה קוג'י","","[{""unit"":""ליטר"",""ingredient_id"":""694d56cf3cf8e53ec63607bf"",""ingredient_name"":""קרם יוזו"",""qty"":0.02},{""unit"":""ליטר"",""ingredient_id"":""694d57aa947cbe0d8fe89b4e"",""ingredient_name"":""ריבת טריאקי"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""698364ca8c810ba18d84211e"",""ingredient_name"":""חומץ סושי לניגירי"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""69495584f45906139b878bc7"",""ingredient_name"":""אורז אוסטרלי עגול 5 ק\""ג שוקחה"",""qty"":0.1},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2ac"",""ingredient_name"":""אינטיאס דג"",""qty"":0.16}]","19.431337312008367","3.238556218668061","[]","69809c1e4d6c49c7f30d68da","2026-02-02T12:44:14.948000","2026-02-13T13:09:20.718000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","","[]","","0","","true","","hot_kitchen","","serving","","סלט עשבי גינה עם פקאן מקורמל","","[]","0","0","[]","69809c14865a5050da4ed2c5","2026-02-02T12:44:04.429000","2026-02-13T13:09:20.900000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","130","[]","","0","","true","","hot_kitchen","","serving","","ניגירי סלמון, קרם יוזו, טריאקי ופוריקקה נורי","","[{""unit"":""יחידה"",""ingredient_id"":""6949196ca1de503ccdf9c826"",""ingredient_name"":""פילה סלמון טרי"",""qty"":0.1},{""unit"":""ליטר"",""ingredient_id"":""694d57aa947cbe0d8fe89b4e"",""ingredient_name"":""ריבת טריאקי"",""qty"":0.01},{""unit"":""ליטר"",""ingredient_id"":""694d56cf3cf8e53ec63607bf"",""ingredient_name"":""קרם יוזו"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""698364ca8c810ba18d84211e"",""ingredient_name"":""חומץ סושי לניגירי"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""69495584f45906139b878bc7"",""ingredient_name"":""אורז אוסטרלי עגול 5 ק\""ג שוקחה"",""qty"":0.1}]","8.205354062035983","1.3675590103393305","[]","69809c0566500ee90c2634b4","2026-02-02T12:43:49.939000","2026-02-13T13:09:21.049000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","5700","[]","","0","","true","","hot_kitchen","","serving","","סשימי סלמון","","[{""unit"":""יחידה"",""ingredient_id"":""6949196ca1de503ccdf9c826"",""ingredient_name"":""פילה סלמון טרי"",""qty"":3},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.15},{""unit"":""ק״ג"",""ingredient_id"":""69492825c4c1dfcb791b5754"",""ingredient_name"":""סוכר לבן 1/10 ק\""ג ייבוא בד\""ץ עד\""ח"",""qty"":0.3},{""unit"":""ק״ג"",""ingredient_id"":""693fe76977ca7494aead1af0"",""ingredient_name"":""שום קלוף מובחר "",""qty"":0.05},{""unit"":""ק״ג"",""ingredient_id"":""691ee60572093eae4a7ac2e0"",""ingredient_name"":""כוסברה"",""qty"":0.3},{""unit"":""ק״ג"",""ingredient_id"":""694a6a426faef3ff4708789c"",""ingredient_name"":""ג'ינג'ר"",""qty"":0.1},{""unit"":""ק״ג"",""ingredient_id"":""694a63de4c062c4d9d323931"",""ingredient_name"":""פלפל חלפיניו פרוסות 3 קג"",""qty"":0.9},{""unit"":""ליטר"",""ingredient_id"":""694a5d4f1efbca3bb938e155"",""ingredient_name"":""לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף"",""qty"":0.9},{""unit"":""ליטר"",""ingredient_id"":""694a5a0667ef3d2d0fe38876"",""ingredient_name"":""חומץ אורז כשר 500 מ\""ל"",""qty"":1.5},{""unit"":""ליטר"",""ingredient_id"":""694a59dabc354b8da59a7c0c"",""ingredient_name"":""מירין 500 מ\""ל כשר"",""qty"":1.5}]","269.4010652173913","44.90017753623189","[]","69809bf4d716f69b3b11f868","2026-02-02T12:43:32.013000","2026-02-13T13:09:21.188000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","65","[]","","0","","true","","cold_kitchen","","serving","6994700322abeba1a53bf830","גספצ'יו טונה","Raw Bar","[{""unit"":""ק״ג"",""ingredient_id"":""69491a19173b8723b99332dc"",""ingredient_name"":""פילה טונה אדומה"",""qty"":0.015},{""unit"":""ליטר"",""ingredient_id"":""694a5d4f1efbca3bb938e155"",""ingredient_name"":""לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""69492825c4c1dfcb791b5754"",""ingredient_name"":""סוכר לבן 1/10 ק\""ג ייבוא בד\""ץ עד\""ח"",""qty"":0.003},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.003},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2b1"",""ingredient_name"":""בצל אדום"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""694a6c97e5b12c3d7c1c6050"",""ingredient_name"":""אבוקדו"",""qty"":0.02},{""unit"":""ק״ג"",""ingredient_id"":""694a699cf49d6d1248c6efa9"",""ingredient_name"":""עגבניה"",""qty"":0.02},{""unit"":""ליטר"",""ingredient_id"":""69aff39c106fa35e04028b19"",""ingredient_name"":""רוטב גספצ'יו"",""qty"":0.03}]","3.5490537900619263","0.6588563521241831","[""6914a3cdd7f1f518fe42db8a""]","69809b3b3003958c647d4dce","2026-02-02T12:40:27.577000","2026-03-12T09:53:03.375000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","104","[]","","0","","true","","cold_kitchen","","serving","6994700322abeba1a53bf830","סביצ'ה טונה אדומה","Raw Bar","[{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.004},{""unit"":""ק״ג"",""ingredient_id"":""691ee60572093eae4a7ac2e0"",""ingredient_name"":""כוסברה"",""qty"":0.004},{""unit"":""ק״ג"",""ingredient_id"":""694a61349964f21d61ddc6da"",""ingredient_name"":""רוטב צ'ילי חריף 6 ק\""ג קנור"",""qty"":0.003},{""unit"":""ק״ג"",""ingredient_id"":""698360a70353ed51b881a345"",""ingredient_name"":""מיי ג'ינג'ר"",""qty"":0.003},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2b1"",""ingredient_name"":""בצל אדום"",""qty"":0.04},{""unit"":""יחידה"",""ingredient_id"":""69491a19173b8723b99332dc"",""ingredient_name"":""טונה אדומה פילה"",""qty"":0.012},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2ad"",""ingredient_name"":""אננס ארץ "",""qty"":0.05}]","4.591858700980392","0.7653097834967321","[""6914a3cdd7f1f518fe42db8a""]","69809b1e5fabea035cd60bac","2026-02-02T12:39:58.165000","2026-03-12T09:53:29.904000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","20","400","[]","","0","","true","","hot_kitchen","","serving","6994700322abeba1a53bf83b","פרגית צרובה ברוטב ""סאטה"" בוטנים לצד אורז וירוקים","עוף","[{""unit"":""ק״ג"",""ingredient_id"":""698347e355a9d253172f6da2"",""ingredient_name"":""אורז למנות"",""qty"":0.08},{""unit"":""ק״ג"",""ingredient_id"":""698346a01ecf3df046e0533e"",""ingredient_name"":""ברוקולי קפוא"",""qty"":0.04},{""unit"":""ק״ג"",""ingredient_id"":""691ee669d17a8f3afa79a739"",""ingredient_name"":""שעועית ירוקה "",""qty"":0.04},{""unit"":""ק״ג"",""ingredient_id"":""693fe5e11f1edfdeb9e71ef6"",""ingredient_name"":""חסה בוק צ׳וי"",""qty"":0.04},{""unit"":""ק״ג"",""ingredient_id"":""69491d7d13d38d7182e53f4b"",""ingredient_name"":""סטייק פרגיות"",""qty"":0.16},{""unit"":""ליטר"",""ingredient_id"":""69834283cd8aa6a23efd4a81"",""ingredient_name"":""רוטב סאטה בוטנים"",""qty"":0.04}]","13.196609635493015","2.1994349392488357","[""6910c2e122b0e770b15ec648""]","698087bbe224dae8678d9011","2026-02-02T11:17:15.259000","2026-02-24T07:49:19.747000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","64","[]","","0","","true","","hot_kitchen","","serving","","טאקוס עוף רושפלד","","[{""unit"":""ק״ג"",""ingredient_id"":""691ee60572093eae4a7ac2e0"",""ingredient_name"":""כוסברה"",""qty"":0.003},{""unit"":""ליטר"",""ingredient_id"":""694ac5e0d04e735b810e9ab1"",""ingredient_name"":""שמן זית כתית"",""qty"":0.004},{""unit"":""ק״ג"",""ingredient_id"":""694a6a707a61781d8606d16f"",""ingredient_name"":""בצל לבן"",""qty"":0.01},{""unit"":""ליטר"",""ingredient_id"":""69807eec28ce824d7f3b1325"",""ingredient_name"":""רוטב צ'יפוטלה"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""69491ddf072c5cc64e6003c5"",""ingredient_name"":""חזה עוף חצוי ממויין"",""qty"":0.015},{""unit"":""יחידה"",""ingredient_id"":""694a7aedee3212f4154d06d5"",""ingredient_name"":""מיני טאקו 20 יח"",""qty"":0.03}]","1.0272964285714286","0.4322430555555555","[""6914a3cdd7f1f518fe42db8a""]","69807e8cc9b192fe349f132b","2026-02-02T10:38:04.837000","2026-02-25T10:55:59.763000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","50","[]","","0","","true","","hot_kitchen","","serving","","טאקוס פטריות רושפלד","","[{""unit"":""ק״ג"",""ingredient_id"":""694a6a707a61781d8606d16f"",""ingredient_name"":""בצל לבן"",""qty"":0},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0},{""unit"":""ליטר"",""ingredient_id"":""694ac5e0d04e735b810e9ab1"",""ingredient_name"":""שמן זית כתית"",""qty"":0},{""unit"":""ק״ג"",""ingredient_id"":""6980780e8ed3fbb55d193c3a"",""ingredient_name"":""פטריות שמפניון"",""qty"":0},{""unit"":""ק״ג"",""ingredient_id"":""694ac82814e29f88bc5329d1"",""ingredient_name"":""פלפל שחור גרוס טעם וריח"",""qty"":0},{""unit"":""ק״ג"",""ingredient_id"":""694a648260a7f5db9d9eb603"",""ingredient_name"":""מרק בצל קנור 1 קג "",""qty"":0},{""unit"":""יחידה"",""ingredient_id"":""694a7aedee3212f4154d06d5"",""ingredient_name"":""מיני טאקו 20 יח"",""qty"":0.01}]","0.014575000000000001","0.3496809997179921","[""6914a3cdd7f1f518fe42db8a""]","69807d2000d01ddf50d0d594","2026-02-02T10:32:00.550000","2026-03-10T10:00:19.841000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","100","3300","[]","","0","","true","","hot_kitchen","","serving","","מרק כתומים","","[{""unit"":""ק״ג"",""ingredient_id"":""694aa4afed798411d3982835"",""ingredient_name"":""קינמון טחון"",""qty"":0.1},{""unit"":""ק״ג"",""ingredient_id"":""694ac82814e29f88bc5329d1"",""ingredient_name"":""פלפל שחור גרוס טעם וריח"",""qty"":0.1},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.1},{""unit"":""ק״ג"",""ingredient_id"":""694abbecb6f128a068404c89"",""ingredient_name"":""דלעת"",""qty"":1},{""unit"":""ק״ג"",""ingredient_id"":""694a6d0405b0d199d3f17cf8"",""ingredient_name"":""בטטה"",""qty"":1},{""unit"":""ק״ג"",""ingredient_id"":""694a69cb3612eaef2d23490e"",""ingredient_name"":""גזר"",""qty"":1}]","28.398333333333333","4.733055555555556","[]","698079fc62a63d71ffe950f8","2026-02-02T10:18:36.139000","2026-02-13T13:09:22.268000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","40","85","[]","","0","","true","","cold_kitchen","","serving","6994700322abeba1a53bf830","סביצ'ה ים תיכוני","Raw Bar","[{""unit"":""ליטר"",""ingredient_id"":""694a5d4f1efbca3bb938e155"",""ingredient_name"":""לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף"",""qty"":0.002},{""unit"":""ליטר"",""ingredient_id"":""694ac5e0d04e735b810e9ab1"",""ingredient_name"":""שמן זית כתית"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""693fe557265ceb6041b464b3"",""ingredient_name"":""נענע מהדרין "",""qty"":0.002},{""unit"":""ק״ג"",""ingredient_id"":""693fedda74f2b86e72536265"",""ingredient_name"":""פטרוזיליה מהדרין"",""qty"":0.002},{""unit"":""ק״ג"",""ingredient_id"":""6953edbd106ffbee840cf2c0"",""ingredient_name"":""בצל ירוק מהדרין קג"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2ac"",""ingredient_name"":""אינטיאס דג"",""qty"":0.012},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.002},{""unit"":""ק״ג"",""ingredient_id"":""691ee60572093eae4a7ac2e0"",""ingredient_name"":""כוסברה"",""qty"":0.003},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2b1"",""ingredient_name"":""בצל אדום"",""qty"":0.01}]","3.5295196078431372","0.35886957853793683","[""6914a3cdd7f1f518fe42db8a""]","698079dcd153a74ea34939b5","2026-02-02T10:18:04.505000","2026-02-25T10:59:29.811000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","30","63","[]","","0","","true","","cold_kitchen","","serving","6994700322abeba1a53bf830","סלט אצות וואקאמה","Raw Bar","[{""unit"":""ק״ג"",""ingredient_id"":""694a61604e74bc4cd7525e59"",""ingredient_name"":""שומשום ארוז 1 קג"",""qty"":0.003},{""unit"":""ליטר"",""ingredient_id"":""69835ff3f49aa83df6a4055e"",""ingredient_name"":""רוטב לאצות"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""694abc712abb9306ba8e7fdd"",""ingredient_name"":""מלפפון"",""qty"":0.04},{""unit"":""ק״ג"",""ingredient_id"":""694a639a07e6044fc38a3427"",""ingredient_name"":""אצות וואקמה 500 גר"",""qty"":0.02}]","2.575770449172577","0.27929507486209615","[""6914a3cdd7f1f518fe42db8a""]","698079cfffde02ea3a7becc9","2026-02-02T10:17:51.026000","2026-02-24T07:47:28.816000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","30","210","[]","","0","","true","","hot_kitchen","","serving","6994700322abeba1a53bf834","אגרול נאמס","מסתובבים","[{""unit"":""יחידה"",""ingredient_id"":""695b8a932aad8f6e63bb4586"",""ingredient_name"":""נאמס ירקות 35 גרם"",""qty"":1},{""unit"":""ק״ג"",""ingredient_id"":""69835f53ad59e35a99cc61ad"",""ingredient_name"":""פיש סוס"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""693fe0445298a9eff27ad253"",""ingredient_name"":""בזיליקום מהדרין"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""693fe557265ceb6041b464b3"",""ingredient_name"":""נענע מהדרין "",""qty"":0.02},{""unit"":""ק״ג"",""ingredient_id"":""693fde9983187573630c8a83"",""ingredient_name"":""חסה לאליק מהדרין "",""qty"":0.007}]","2.3075056574923547","1.1816161715450706","[""6914a3cdd7f1f518fe42db8a""]","698079b657d122e4f5b314b7","2026-02-02T10:17:26.821000","2026-02-17T13:59:19.396000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","1","30","147","[]","","0","","true","","hot_kitchen","","serving","6994700322abeba1a53bf834","כדורי ארנצ'יני","מסתובבים","[{""unit"":""ק״ג"",""ingredient_id"":""694a8c1e183794e6041fe838"",""ingredient_name"":""ויולייף פרמזן מגורדת 100 גר"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""694a8c9bf2c7e9f8c2a90a74"",""ingredient_name"":""ויולייף מוצרלה טבעונית גוש 400 גר"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""694a648260a7f5db9d9eb603"",""ingredient_name"":""מרק בצל קנור 1 קג "",""qty"":0.003},{""unit"":""ק״ג"",""ingredient_id"":""694ac6b12c9468aa67224220"",""ingredient_name"":""מרק דגש קנור"",""qty"":0.003},{""unit"":""ליטר"",""ingredient_id"":""698077e1f08a40d9c43fb215"",""ingredient_name"":""רוטב פטריות מסה"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""6980780e8ed3fbb55d193c3a"",""ingredient_name"":""פטריות שמפניון"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""694ac82814e29f88bc5329d1"",""ingredient_name"":""פלפל שחור גרוס טעם וריח"",""qty"":0.001},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.001},{""unit"":""ק״ג"",""ingredient_id"":""69495584f45906139b878bc7"",""ingredient_name"":""אורז אוסטרלי עגול 5 ק\""ג שוקחה"",""qty"":0.01}]","1.9184955717998697","0.5018842619666452","[""6914a3cdd7f1f518fe42db8a""]","6980796f240d5121ce7a24ec","2026-02-02T10:16:15.720000","2026-03-10T10:29:37.198000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
